elapsed_s,x_m,y_m,x_covariance_m2,y_covariance_m2,yaw_covariance_rad2
474.446537,11.985874019816452,-1.712544995497388,0.26609834360438256,0.10101246090895584,0.07782104722942432
476.104948,11.733789077418947,-1.5993592407383268,0.2800644155348697,0.09831989727102189,0.08101086345691892
477.76358,11.472786148652046,-1.48936813561689,0.26052645346424447,0.08671797633315763,0.08459448508924484
479.421946,11.210747865865628,-1.4106993176716498,0.2655405590658529,0.09087002030831326,0.08709006023169562
480.973944,10.947704123524204,-1.3201612604511743,0.2544921568063637,0.08620953686868536,0.08452728690247674
482.542283,10.707832721657313,-1.2505296213204289,0.24160737844317612,0.07664223784317153,0.07795048393406433
484.080343,10.459388296180624,-1.2041618213676568,0.23993930576967715,0.08196663843625926,0.08010538840630331
486.5726,10.200844953378361,-1.159145433341364,0.22928944088944875,0.07994522347242523,0.07895717044522191
489.159687,9.951324031681521,-1.1169272702052522,0.20323840344376864,0.06922059176088093,0.0773037842876098
490.715406,9.694006491466078,-1.1065468462862151,0.18617120630850517,0.06475129481639352,0.06685918436193598
492.372187,9.41826749202872,-1.0648392759683782,0.1756231029090398,0.060407313809057846,0.06532077103283217
494.033993,9.150052492753467,-0.9783925709586836,0.17467474100573557,0.06390330445072542,0.06476109830088059
495.690538,8.907504236776514,-0.8950895312854592,0.1649633705008386,0.05615224613202024,0.06827073905370877
497.341612,8.68799578112792,-0.8609878031191264,0.176139518032721,0.05631724195301812,0.06841113995681965
498.903615,8.46617649863709,-0.8438604323331239,0.18078174564180635,0.05040018135608312,0.0627478022308334
500.451785,8.218108788544516,-0.8400255491945553,0.1753453573168213,0.05694375039516242,0.06593939458428019
502.006769,7.948073968719784,-0.8248586945825955,0.17731349589592343,0.05742678384740343,0.06794509684704829
503.559621,7.6895407762517785,-0.8199774360830286,0.16580289172032506,0.05783582566217922,0.06248689431449842
505.117976,7.457993801786771,-0.8129470831557509,0.15469851169284737,0.04822908347762823,0.06798163765888124
506.672179,7.206674951753974,-0.8104007203887137,0.14298738757847038,0.054751590958114986,0.06849792957481933
508.224152,6.96649546181479,-0.8289211115131375,0.14474659658811104,0.05776879249293754,0.07258563149508211
509.77538,6.75107110845466,-0.8393510243479,0.13259567324894053,0.05999636663620509,0.08125855483638988
511.334233,6.498340912214698,-0.8238843667654876,0.12358831667072108,0.05951361872938183,0.0740217751812568
513.515668,6.2460185416666985,-0.8079023961845363,0.12457379747701075,0.05336520961778973,0.10144680301751337
517.141199,5.9825127951088435,-0.7233508446866489,0.13040697509618623,0.05926735199631152,0.0991865348742387
518.799831,5.713173784507017,-0.7172767341103673,0.13985508131099594,0.06438984356477993,0.0837083250128482
520.355105,5.456942644410254,-0.7202519101399549,0.13670697168373297,0.06646204000190407,0.07566041401702644
521.904739,5.208310642704715,-0.7339325369058117,0.13722307733436592,0.07333430507530721,0.07451808834765816
523.458494,4.939315475240258,-0.7182117950587912,0.1459610208223654,0.049782289962266496,0.06815722358948093
525.117235,4.692589471615031,-0.6867613200984657,0.16036610315961705,0.0441659580465532,0.06408401590329706
526.773503,4.422257843281327,-0.6384361943123902,0.16186267968536638,0.03577064018785967,0.06292860894989714
528.430145,4.170661045229953,-0.5730180004443998,0.15913240882341004,0.029169104663415518,0.053406678393727945
530.088324,3.9377586516820378,-0.5154843929559977,0.1710233292111394,0.025128664264219478,0.06326076808195884
531.752483,3.6622504104896962,-0.47599145924184993,0.1651910066337378,0.028340026942812655,0.06498939221892297
533.303434,3.4021211356416052,-0.477065533794745,0.178877351383194,0.032024786521984906,0.06682583669886288
534.858181,3.1523059453008306,-0.5126095591030148,0.18287383042172994,0.039653563120940045,0.0723067576948226
536.416166,2.936433114551883,-0.5469828579468838,0.1955910483415966,0.036032799129103704,0.06769729148684557
538.070177,2.6802215684283373,-0.5531844368168173,0.19455150202347365,0.03574362842975572,0.06324107533013858
539.734142,2.4297394397051995,-0.5385336195112442,0.19591704711321384,0.03936495493548777,0.06712944630450883
542.633706,2.185572178194706,-0.4876972362682866,0.22483589583216682,0.042137154048247624,0.0791609062320535
545.122289,2.025344280180524,-0.44441037615617396,0.23560823063739048,0.039448897487422904,0.07171846748947835
546.777403,1.7460842509914105,-0.43684004858258646,0.2368278995521949,0.04056302742075575,0.08378655880640601
548.438416,1.4873114710441389,-0.4227785603857037,0.24852571945799798,0.04385980393076158,0.08680586135258242
550.205866,1.2042899925001638,-0.3664171511235214,0.2379401786071618,0.04637218473105859,0.08938883854346374
551.863149,0.9452258574513133,-0.2938965662392947,0.22868871295084822,0.05461282743761644,0.08739316038598409
553.52238,0.6916512752970636,-0.221793556479985,0.2354341076106663,0.052749437541609094,0.08414279872170193
555.176497,0.39250601943823543,-0.18344145259250672,0.21200959081546936,0.056795349982200934,0.08286383686348117
558.500546,0.16110047959121418,-0.1811491112865416,0.21511522111439446,0.05642683105227989,0.09237059254541906
